pmcid,pmid,in_pmc_oa_dataset,is_pmc_openaccess,license_code,is_manuscript,is_historical_ocr,is_retracted,version,pmid_from_pmc,doi_from_pmc,title_from_pmc,has_xml,has_pdf,has_text,media_count,xml_url,pdf_url,text_url,checked_at_utc
PMC11675959,39769034,yes,yes,CC BY,no,no,no,1,39769034,10.3390/ijms252413269,"Anthranilic Acid–G-Protein Coupled Receptor109A–Cytosolic Phospholipase A2–Myelin–Cognition Cascade: A New Target for the Treatment/Prevention of Cognitive Impairment in Schizophrenia, Dementia, and Aging",yes,yes,yes,9,s3://pmc-oa-opendata/PMC11675959.1/PMC11675959.1.xml?md5=d853005b0f36fbaa16e132d3ef842560,s3://pmc-oa-opendata/PMC11675959.1/PMC11675959.1.pdf?md5=7f553222a22f8509f5140ea2870c75b3,s3://pmc-oa-opendata/PMC11675959.1/PMC11675959.1.txt?md5=fd2fa6964a8ef2a2a6ae30436270a708,2026-08-31T17:22:03+00:00
PMC11676454,39769066,yes,yes,CC BY,no,no,no,1,39769066,10.3390/ijms252413302,Nanoparticle Strategies for Treating CNS Disorders: A Comprehensive Review of Drug Delivery and Theranostic Applications,yes,yes,yes,2,s3://pmc-oa-opendata/PMC11676454.1/PMC11676454.1.xml?md5=e4efc6771df672b7be6a51cd93e3c77d,s3://pmc-oa-opendata/PMC11676454.1/PMC11676454.1.pdf?md5=fd8ed5958646b0e707edc776fe52b9e7,s3://pmc-oa-opendata/PMC11676454.1/PMC11676454.1.txt?md5=e58596d14424de72452b5358d1b8d5e3,2026-08-31T17:22:04+00:00
PMC11677557,39769339,yes,yes,CC BY,no,no,no,1,39769339,10.3390/ijms252413576,Understanding the Molecular Impact of Physical Exercise on Alzheimer’s Disease,yes,yes,yes,7,s3://pmc-oa-opendata/PMC11677557.1/PMC11677557.1.xml?md5=cc4e8c3fa5bb86ba2b606bbb070f6898,s3://pmc-oa-opendata/PMC11677557.1/PMC11677557.1.pdf?md5=408872a779e3336c108b6ba552652e90,s3://pmc-oa-opendata/PMC11677557.1/PMC11677557.1.txt?md5=dcc3b8f7d1ea541ea35b1ee45fe8ea7c,2026-08-31T17:22:06+00:00
PMC11677289,39769345,yes,yes,CC BY,no,no,no,1,39769345,10.3390/ijms252413578,The Diagnostic Value of Cerebrospinal Fluid Neurogranin in Neurodegenerative Diseases,yes,yes,yes,1,s3://pmc-oa-opendata/PMC11677289.1/PMC11677289.1.xml?md5=353380407cfa5e4f62b55175f3ddfd52,s3://pmc-oa-opendata/PMC11677289.1/PMC11677289.1.pdf?md5=fe5e728084f201b9aecb88291bdad0b0,s3://pmc-oa-opendata/PMC11677289.1/PMC11677289.1.txt?md5=a667727f1b3bb45126a4c1960e4bbfcf,2026-08-31T17:22:08+00:00
PMC11728731,39770490,yes,yes,CC BY,no,no,no,1,39770490,10.3390/ph17121648,Experiences from Clinical Research and Routine Use of Florbetaben Amyloid PET—A Decade of Post-Authorization Insights,yes,yes,yes,9,s3://pmc-oa-opendata/PMC11728731.1/PMC11728731.1.xml?md5=a1b7beb5dbdcd2f98ad8abcf07b585bb,s3://pmc-oa-opendata/PMC11728731.1/PMC11728731.1.pdf?md5=0a9e2c691c2b7de57543a61482096b93,s3://pmc-oa-opendata/PMC11728731.1/PMC11728731.1.txt?md5=8f0937f33e369bf10377a3c0fdd1bb8e,2026-08-31T17:22:09+00:00
PMC11679412,39771148,yes,yes,CC BY,no,no,no,1,39771148,10.3390/toxics12120933,Exposure to Cadmium and Other Trace Elements Among Individuals with Mild Cognitive Impairment,yes,yes,yes,5,s3://pmc-oa-opendata/PMC11679412.1/PMC11679412.1.xml?md5=2f5baa83e0a35c04a3a627786b7e00c6,s3://pmc-oa-opendata/PMC11679412.1/PMC11679412.1.pdf?md5=9e303173498fe397dc416ed5d1fd06a9,s3://pmc-oa-opendata/PMC11679412.1/PMC11679412.1.txt?md5=59f42b027fd1666b0ad41557683b4561,2026-08-31T17:22:11+00:00
PMC11679439,39771798,yes,yes,CC BY,no,no,no,1,39771798,10.3390/s24248062,Smart Driving Technology for Non-Invasive Detection of Age-Related Cognitive Decline,yes,yes,yes,11,s3://pmc-oa-opendata/PMC11679439.1/PMC11679439.1.xml?md5=e7a7c82d10db893db6898d87c135eeab,s3://pmc-oa-opendata/PMC11679439.1/PMC11679439.1.pdf?md5=e043ae88a13bbafce9a80f49f23e55a2,s3://pmc-oa-opendata/PMC11679439.1/PMC11679439.1.txt?md5=12fd72f6ce5cae4c0ae58cd904f0b0d6,2026-08-31T17:22:13+00:00
PMC11679256,39771887,yes,yes,CC BY,no,no,no,1,39771887,10.3390/s24248152,Machine Learning Recognizes Stages of Parkinson’s Disease Using Magnetic Resonance Imaging,yes,yes,yes,11,s3://pmc-oa-opendata/PMC11679256.1/PMC11679256.1.xml?md5=8e9c4f72faf27388912563bb003b5090,s3://pmc-oa-opendata/PMC11679256.1/PMC11679256.1.pdf?md5=0368c7bf7aa2b361d1e51687614885b2,s3://pmc-oa-opendata/PMC11679256.1/PMC11679256.1.txt?md5=bff1b4deeeb9099ccf6f5582b9c44000,2026-08-31T17:22:15+00:00
PMC12318539,39772842,yes,no,TDM,yes,no,no,1,39772842,10.1177/13872877241307255,Perceptions about preclinical Alzheimer’s Disease biomarker collection procedure influences willingness to participate: Findings from an ethnoracially diverse study,yes,no,yes,0,s3://pmc-oa-opendata/PMC12318539.1/PMC12318539.1.xml?md5=fa4f84db75360409f3967f2f00fb0967,,s3://pmc-oa-opendata/PMC12318539.1/PMC12318539.1.txt?md5=7a6cecd7cdcab9a9789561a15cd87045,2026-08-31T17:22:17+00:00
PMC13066463,39772858,yes,yes,CC BY,no,no,no,1,39772858,10.1177/13872877241307870,"Medications and cognitive decline in Alzheimer's disease: Cohort cluster analysis of 15,428 patients",yes,yes,yes,7,s3://pmc-oa-opendata/PMC13066463.1/PMC13066463.1.xml?md5=bb2b91edd7d73bbc724596c1495c12a4,s3://pmc-oa-opendata/PMC13066463.1/PMC13066463.1.pdf?md5=035d6d91d09f4109ecdc221a5bdb347b,s3://pmc-oa-opendata/PMC13066463.1/PMC13066463.1.txt?md5=f6a8d806e722980a10e1e1f5ac386d38,2026-08-31T17:22:18+00:00
PMC12150792,39772982,yes,no,TDM,yes,no,no,1,39772982,10.1177/13872877241305806,The association of high-density lipoprotein cargo proteins with brain volume in older adults in the Atherosclerosis Risk in Communities (ARIC),yes,no,yes,0,s3://pmc-oa-opendata/PMC12150792.1/PMC12150792.1.xml?md5=fc36bccbb300af43aa15f0904f976b6e,,s3://pmc-oa-opendata/PMC12150792.1/PMC12150792.1.txt?md5=c4c94b086c0bd09c1d1230f26c1f37b1,2026-08-31T17:22:20+00:00
PMC12420933,39773214,yes,yes,CC BY-NC,no,no,no,1,39773214,10.1177/07334648241311661,Psychosocial Function in Mild Cognitive Impairment: Social Participation is Associated With Cognitive Performance in Multiple Domains,yes,yes,yes,6,s3://pmc-oa-opendata/PMC12420933.1/PMC12420933.1.xml?md5=8f9292dc9e8a16b746421b7e1d660ed5,s3://pmc-oa-opendata/PMC12420933.1/PMC12420933.1.pdf?md5=66df900390f3d32c1eebb2846ce64e49,s3://pmc-oa-opendata/PMC12420933.1/PMC12420933.1.txt?md5=8f0a7ab5bf7793b3317886d70a47879d,2026-08-31T17:22:22+00:00
PMC11706033,39773247,yes,yes,CC BY,no,no,no,1,39773247,10.1186/s13195-024-01641-2,Subjective cognitive decline predicts longitudinal neuropsychological test performance in an unsupervised online setting in the Brain Health Registry,yes,yes,yes,5,s3://pmc-oa-opendata/PMC11706033.1/PMC11706033.1.xml?md5=a7351372974ce89f24180ac4b736ed35,s3://pmc-oa-opendata/PMC11706033.1/PMC11706033.1.pdf?md5=a8822a6281263344a2ab569dfd818aac,s3://pmc-oa-opendata/PMC11706033.1/PMC11706033.1.txt?md5=425a55766af8055b1361fa5880d09e26,2026-08-31T17:22:23+00:00
PMC11706112,39773540,yes,yes,CC BY-NC-ND,no,no,no,1,39773540,10.1186/s13195-024-01646-x,Uncovering the epigenetic regulatory clues of PRRT1 in Alzheimer’s disease: a strategy integrating multi-omics analysis with explainable machine learning,yes,yes,yes,16,s3://pmc-oa-opendata/PMC11706112.1/PMC11706112.1.xml?md5=fb2a1a9578b9eb4e2ba3bc5b7d163758,s3://pmc-oa-opendata/PMC11706112.1/PMC11706112.1.pdf?md5=a4e218177f235fec12e16923da3b65ed,s3://pmc-oa-opendata/PMC11706112.1/PMC11706112.1.txt?md5=efea3bc6633cae1f807bd4cccaf4bd2b,2026-08-31T17:22:25+00:00
PMC11749876,39773791,yes,yes,CC BY-NC,no,no,no,1,39773791,10.1136/bmjopen-2024-087896,mHealth-based intervention by community workers to support family caregivers of persons with dementia living at home: study protocol for a cluster randomised controlled trial,yes,yes,yes,2,s3://pmc-oa-opendata/PMC11749876.1/PMC11749876.1.xml?md5=664b0486a6d6b8bbfb52c91980415253,s3://pmc-oa-opendata/PMC11749876.1/PMC11749876.1.pdf?md5=e910ecf644dec5ff17a3bfbfe75243f4,s3://pmc-oa-opendata/PMC11749876.1/PMC11749876.1.txt?md5=bf89132177bc53d145bf17b966dcce75,2026-08-31T17:22:27+00:00
PMC11707344,39774282,yes,yes,CC BY-NC-ND,no,no,no,1,39774282,10.1038/s41598-025-85511-3,Efficacy of home based computerized adaptive cognitive training in patients with post stroke cognitive impairment: a randomized controlled trial,yes,yes,yes,5,s3://pmc-oa-opendata/PMC11707344.1/PMC11707344.1.xml?md5=9d4601867b20c168ae7a8375d854c72d,s3://pmc-oa-opendata/PMC11707344.1/PMC11707344.1.pdf?md5=ace97787bd049548f9fd468c1f177591,s3://pmc-oa-opendata/PMC11707344.1/PMC11707344.1.txt?md5=dba6623bde648fa2ed52d6c073b7179c,2026-08-31T17:22:29+00:00
PMC11706463,39774485,yes,yes,CC BY,no,no,no,1,39774485,10.1371/journal.pone.0316808,"APOE4 and infectious diseases jointly contribute to brain glucose hypometabolism, a biomarker of Alzheimer’s pathology: New findings from the ADNI",yes,yes,yes,10,s3://pmc-oa-opendata/PMC11706463.1/PMC11706463.1.xml?md5=99c4e4fe693b7df87159cd1b6a17e3e9,s3://pmc-oa-opendata/PMC11706463.1/PMC11706463.1.pdf?md5=9882f3f46c5ec5cdf4230ca9df2fcfc9,s3://pmc-oa-opendata/PMC11706463.1/PMC11706463.1.txt?md5=7bcbd4fb9aeb9c86bc54da02a8463788,2026-08-31T17:22:30+00:00
PMC11805694,39774759,yes,yes,CC BY,no,no,no,1,39774759,10.1093/ehjcvp/pvae091,Cholinesterase inhibitors and reduced risk of hospitalization and mortality in patients with Alzheimer's dementia and heart failure,yes,yes,yes,4,s3://pmc-oa-opendata/PMC11805694.1/PMC11805694.1.xml?md5=a1bbedc32e1aeb69c34c576aee2f3b3a,s3://pmc-oa-opendata/PMC11805694.1/PMC11805694.1.pdf?md5=14948ccbced1a65a15cbe8d07873fb98,s3://pmc-oa-opendata/PMC11805694.1/PMC11805694.1.txt?md5=2f9e02b6d421e0be8fff71963e647fec,2026-08-31T17:22:32+00:00
PMC11706879,39775143,yes,yes,CC BY,no,no,no,1,39775143,10.1007/s00415-024-12777-4,Factors behind poor cognitive outcome following a thalamic stroke,yes,yes,yes,5,s3://pmc-oa-opendata/PMC11706879.1/PMC11706879.1.xml?md5=04e9b2a07b9397de232dcf45ce31730c,s3://pmc-oa-opendata/PMC11706879.1/PMC11706879.1.pdf?md5=85c949b41389fcc70ade86bb1af0fc78,s3://pmc-oa-opendata/PMC11706879.1/PMC11706879.1.txt?md5=c6c5af0fe3106a783039ec1e02d36045,2026-08-31T17:22:34+00:00
PMC11711841,39775287,yes,yes,CC BY-NC-ND,no,no,no,1,39775287,10.1007/s00401-024-02843-6,Essential tremor with tau pathology features seeds indistinguishable in conformation from Alzheimer’s disease and primary age-related tauopathy,yes,yes,yes,7,s3://pmc-oa-opendata/PMC11711841.1/PMC11711841.1.xml?md5=85e2e3da19189132c45aae82cb00de65,s3://pmc-oa-opendata/PMC11711841.1/PMC11711841.1.pdf?md5=1468921c6e3eab28db2b9c96b459729a,s3://pmc-oa-opendata/PMC11711841.1/PMC11711841.1.txt?md5=d171962901a15f8b6868754c69d92621,2026-08-31T17:22:36+00:00
PMC11706377,39775330,yes,yes,CC BY,no,no,no,1,39775330,10.1371/journal.pone.0311823,Association between self-reported and proxy informant Health Quality of life of older adults with the use of antipsychotic drugs in nursing homes. A cross-sectional study,yes,yes,yes,6,s3://pmc-oa-opendata/PMC11706377.1/PMC11706377.1.xml?md5=6e1af341daad2594625f012242519331,s3://pmc-oa-opendata/PMC11706377.1/PMC11706377.1.pdf?md5=aeee9950539b6cdf66d2fe4470c80bc0,s3://pmc-oa-opendata/PMC11706377.1/PMC11706377.1.txt?md5=95edefb18b17caac0a509ab4a5f42173,2026-08-31T17:22:37+00:00
PMC12101944,39775667,yes,no,TDM,yes,no,no,1,39775667,10.1111/jgs.19341,REPLY TO: “Comment on: Differences in setting of initial dementia diagnosis among fee-for-service Medicare beneficiaries”,yes,no,yes,0,s3://pmc-oa-opendata/PMC12101944.1/PMC12101944.1.xml?md5=490963c064b41acdd25bf9aa807eb388,,s3://pmc-oa-opendata/PMC12101944.1/PMC12101944.1.txt?md5=9ffba5d68f629e493aeb55fdf214344a,2026-08-31T17:22:39+00:00
PMC11705083,39775724,yes,yes,CC BY,no,no,no,1,39775724,10.1093/ageing/afae284,"Cognitive reserve and its impact on cognitive and functional abilities, physical activity and quality of life following a diagnosis of dementia: longitudinal findings from the Improving the experience of Dementia and Enhancing Active Life (IDEAL) study",yes,yes,yes,3,s3://pmc-oa-opendata/PMC11705083.1/PMC11705083.1.xml?md5=966862e3a8aa3ddb56ae08dfbab18668,s3://pmc-oa-opendata/PMC11705083.1/PMC11705083.1.pdf?md5=9a377132d40598c1beae16b81bb37a86,s3://pmc-oa-opendata/PMC11705083.1/PMC11705083.1.txt?md5=f8212243b96b3467d576fda4f694be9c,2026-08-31T17:22:41+00:00
PMC12543407,39775804,yes,yes,CC BY,no,no,no,1,39775804,10.1001/jamanetworkopen.2024.53756,Development and Validation of a Tool to Predict Onset of Mild Cognitive Impairment and Alzheimer Dementia,yes,no,yes,9,s3://pmc-oa-opendata/PMC12543407.1/PMC12543407.1.xml?md5=ffda170eb00979d0d88ac3bb0af87b5a,,s3://pmc-oa-opendata/PMC12543407.1/PMC12543407.1.txt?md5=b79f26b6730da8c98372c680cf59abe6,2026-08-31T17:22:42+00:00
PMC11846079,39775908,yes,yes,CC BY,no,no,no,1,39775908,10.1111/joim.20059,Clinical 7 Tesla magnetic resonance imaging: Impact and patient value in neurological disorders,yes,yes,yes,7,s3://pmc-oa-opendata/PMC11846079.1/PMC11846079.1.xml?md5=9f8ab057bbaacebb61dc06253434642a,s3://pmc-oa-opendata/PMC11846079.1/PMC11846079.1.pdf?md5=4cc7d0edb500421ec295dec5a62d9fd8,s3://pmc-oa-opendata/PMC11846079.1/PMC11846079.1.txt?md5=5e50c9c3fb09d554efbbfd519dc3f8c5,2026-08-31T17:22:44+00:00
PMC11848195,39776166,yes,yes,CC BY-NC-ND,no,no,no,1,39776166,10.1002/alz.14482,Plasma p‐tau217 and neurofilament/p‐tau217 ratio in differentiating Alzheimer's disease from syndromes associated with frontotemporal lobar degeneration,yes,yes,yes,6,s3://pmc-oa-opendata/PMC11848195.1/PMC11848195.1.xml?md5=614a682123131dd4addd1a67c09acdc7,s3://pmc-oa-opendata/PMC11848195.1/PMC11848195.1.pdf?md5=171f5bc043ee23ac913d32bd2716555b,s3://pmc-oa-opendata/PMC11848195.1/PMC11848195.1.txt?md5=327a86ed1006960bf21ae1694b1c7a1f,2026-08-31T17:22:46+00:00
PMC11772739,39776249,yes,yes,CC BY-NC-ND,no,no,no,1,39776249,10.1002/alz.14338,Updated appropriate use criteria for amyloid and tau PET: A report from the Alzheimer's Association and Society for Nuclear Medicine and Molecular Imaging Workgroup,yes,yes,yes,7,s3://pmc-oa-opendata/PMC11772739.1/PMC11772739.1.xml?md5=7c07363721b587f08f9a2036665e763a,s3://pmc-oa-opendata/PMC11772739.1/PMC11772739.1.pdf?md5=c852ac2901426d37e69c24fc841568b5,s3://pmc-oa-opendata/PMC11772739.1/PMC11772739.1.txt?md5=067d64c5307102f7eed3dc0d14ce5696,2026-08-31T17:22:47+00:00
PMC11700853,39776806,yes,yes,CC BY,no,no,no,1,39776806,10.7150/thno.99097,Non-invasive volumetric ultrasound localization microscopy detects vascular changes in mice with Alzheimer's disease,yes,yes,yes,8,s3://pmc-oa-opendata/PMC11700853.1/PMC11700853.1.xml?md5=a34456ea473881ef7efe79a2fe06a253,s3://pmc-oa-opendata/PMC11700853.1/PMC11700853.1.pdf?md5=82d57e59f6994af460afc107e364d8d8,s3://pmc-oa-opendata/PMC11700853.1/PMC11700853.1.txt?md5=eb39c6677a163546759c3da6a80020f8,2026-08-31T17:22:49+00:00
PMC11700856,39776809,yes,yes,CC BY,no,no,no,1,39776809,10.7150/thno.102315,Clinical-grade human dental pulp stem cells improve adult hippocampal neural regeneration and cognitive deficits in Alzheimer's disease,yes,yes,yes,9,s3://pmc-oa-opendata/PMC11700856.1/PMC11700856.1.xml?md5=4590a67dd79f87cebe828fca7216f254,s3://pmc-oa-opendata/PMC11700856.1/PMC11700856.1.pdf?md5=32ffc6c9a9aa463c7212966380c1c1a0,s3://pmc-oa-opendata/PMC11700856.1/PMC11700856.1.txt?md5=a6aaf3f208383f8d461f7160fc84091a,2026-08-31T17:22:51+00:00
PMC11703808,39777048,yes,yes,CC BY,no,no,no,1,39777048,10.3389/fnagi.2024.1469620,Research on the application of functional near-infrared spectroscopy in differentiating subjective cognitive decline and mild cognitive impairment,yes,yes,yes,5,s3://pmc-oa-opendata/PMC11703808.1/PMC11703808.1.xml?md5=8609171177ac453d59dd0966a7258d52,s3://pmc-oa-opendata/PMC11703808.1/PMC11703808.1.pdf?md5=49e89b8a6982d024569181596db2d80a,s3://pmc-oa-opendata/PMC11703808.1/PMC11703808.1.txt?md5=ee62f5ac014b35bc961beefd3470ad05,2026-08-31T17:22:53+00:00
PMC11848422,39777850,yes,yes,CC BY-NC-ND,no,no,no,1,39777850,10.1002/alz.14499,Mapping amyloid beta predictors of entorhinal tau in preclinical Alzheimer's disease,yes,yes,yes,5,s3://pmc-oa-opendata/PMC11848422.1/PMC11848422.1.xml?md5=66f3eac979bb4ad083271fffadeb58f7,s3://pmc-oa-opendata/PMC11848422.1/PMC11848422.1.pdf?md5=f4cba04f13a5371611ae71480ba09b66,s3://pmc-oa-opendata/PMC11848422.1/PMC11848422.1.txt?md5=08eee04f0635e65dfc8115a6535e8d85,2026-08-31T17:22:54+00:00
PMC11772711,39777990,yes,yes,CC BY-NC,no,no,no,1,39777990,10.1002/alz.14297,The Taiwan‐ADNI workflow toward integrating plasma p‐tau217 into prediction models for the risk of Alzheimer's disease and tau burden,yes,yes,yes,8,s3://pmc-oa-opendata/PMC11772711.1/PMC11772711.1.xml?md5=1da0ba52ece0c6d16015e167d8e7e06d,s3://pmc-oa-opendata/PMC11772711.1/PMC11772711.1.pdf?md5=187b80e2231e5a64d4bf5890feb0d038,s3://pmc-oa-opendata/PMC11772711.1/PMC11772711.1.txt?md5=d373fe3c1472896e8634a1903302be08,2026-08-31T17:22:56+00:00
PMC11707437,39777994,yes,yes,CC BY,no,no,no,1,39777994,10.1111/cns.70214,Locus Coeruleus Degeneration in Essential Tremor With Mild Cognitive Impairment: A Neuromelanin MRI Study,yes,yes,yes,5,s3://pmc-oa-opendata/PMC11707437.1/PMC11707437.1.xml?md5=f48ff4963c1f9708d0626ea81d18b362,s3://pmc-oa-opendata/PMC11707437.1/PMC11707437.1.pdf?md5=d89d49aa826eebc001951facad448236,s3://pmc-oa-opendata/PMC11707437.1/PMC11707437.1.txt?md5=54d88070f0e8ca2abd1aacd0e2d40964,2026-08-31T17:22:58+00:00
PMC11848345,39778036,yes,yes,CC BY-NC-ND,no,no,no,1,39778036,10.1002/alz.14503,Identification of risk factors and development of a predictive nomogram for sarcopenia in Alzheimer's disease,yes,yes,yes,5,s3://pmc-oa-opendata/PMC11848345.1/PMC11848345.1.xml?md5=83ec7b077d191d8efdc9e0df6af4884c,s3://pmc-oa-opendata/PMC11848345.1/PMC11848345.1.pdf?md5=e8628bee02ea3a31ef7a9ec17eb04b95,s3://pmc-oa-opendata/PMC11848345.1/PMC11848345.1.txt?md5=c297d3670ef2580d6de60378580d457c,2026-08-31T17:22:59+00:00
PMC11711270,39778562,yes,yes,CC BY-NC,no,no,no,1,39778562,10.3988/jcn.2023.0451,Case Series of Right-Hemisphere Nonfluent Variant of Primary Progressive Aphasia,yes,yes,yes,9,s3://pmc-oa-opendata/PMC11711270.1/PMC11711270.1.xml?md5=a52e841b5ed19f2ce86213af2564d76e,s3://pmc-oa-opendata/PMC11711270.1/PMC11711270.1.pdf?md5=8c37ae1c21b709b46c40c520fbf3b601,s3://pmc-oa-opendata/PMC11711270.1/PMC11711270.1.txt?md5=b91dcb83a06d6ac7a7fd6e7704bdffda,2026-08-31T17:23:01+00:00
PMC12021452,39778593,yes,yes,CC BY,no,no,no,1,39778593,10.1055/a-2512-8928,Application of Network Pharmacology in the Treatment of Neurodegenerative Diseases with Traditional Chinese Medicine,yes,yes,yes,2,s3://pmc-oa-opendata/PMC12021452.1/PMC12021452.1.xml?md5=fb49d2990e163ac6c195d48cbf8dcd62,s3://pmc-oa-opendata/PMC12021452.1/PMC12021452.1.pdf?md5=120bce680daae5580f91d445798b9a40,s3://pmc-oa-opendata/PMC12021452.1/PMC12021452.1.txt?md5=7b478281539d37c45b03b7ea7ad5a552,2026-08-31T17:23:03+00:00
PMC12794165,39778970,yes,yes,CC BY,no,no,no,1,39778970,10.2967/jnumed.124.268756,Updated Appropriate Use Criteria for Amyloid and Tau PET: A Report from the Alzheimer’s Association and Society for Nuclear Medicine and Molecular Imaging Workgroup,yes,yes,yes,2,s3://pmc-oa-opendata/PMC12794165.1/PMC12794165.1.xml?md5=ad01f317fb38d27dbdd7bf99fd1eef44,s3://pmc-oa-opendata/PMC12794165.1/PMC12794165.1.pdf?md5=3b0483ac0c2404c4d59730b994d1bbea,s3://pmc-oa-opendata/PMC12794165.1/PMC12794165.1.txt?md5=7fc39d5b77301f32b47ff6c069ebfa18,2026-08-31T17:23:04+00:00
PMC11707802,39778977,yes,yes,CC BY-NC,no,no,no,1,39778977,10.1136/bmj-2024-080636,Time to nursing home admission and death in people with dementia: systematic review and meta-analysis,yes,no,yes,6,s3://pmc-oa-opendata/PMC11707802.1/PMC11707802.1.xml?md5=aab1773a2d2a16ccbaf26be28f4e981e,,s3://pmc-oa-opendata/PMC11707802.1/PMC11707802.1.txt?md5=7f96b714476e1eaedcddaa2b3a2801d1,2026-08-31T17:23:06+00:00
PMC11710887,39778978,yes,yes,CC BY,no,no,no,1,39778978,10.1002/brb3.70240,Quantitative Assessment of Deep Gray Matter Susceptibility and Correlation With Cognition in Patients With Liver Cirrhosis,yes,yes,yes,5,s3://pmc-oa-opendata/PMC11710887.1/PMC11710887.1.xml?md5=0d0578a50f975f8861219f0a4c6fe387,s3://pmc-oa-opendata/PMC11710887.1/PMC11710887.1.pdf?md5=f784f9f797a7b271fcbb30dd842c1d4e,s3://pmc-oa-opendata/PMC11710887.1/PMC11710887.1.txt?md5=ccd039754c7a0adcf5312a78ad9f5f0a,2026-08-31T17:23:08+00:00
PMC11711402,39779935,yes,yes,CC BY-NC-ND,no,no,no,1,39779935,10.1038/s41598-025-85561-7,Clustering-based binary Grey Wolf Optimisation model with 6LDCNNet for prediction of heart disease using patient data,yes,yes,yes,8,s3://pmc-oa-opendata/PMC11711402.1/PMC11711402.1.xml?md5=96c40ac6db421649f3d246dbbd8724c0,s3://pmc-oa-opendata/PMC11711402.1/PMC11711402.1.pdf?md5=0c9a4910c72adfca2b5024607b2f7f62,s3://pmc-oa-opendata/PMC11711402.1/PMC11711402.1.txt?md5=dd78c1ebbf2b5b7836ac06a271c0283f,2026-08-31T17:23:09+00:00
PMC11715599,39780137,yes,yes,CC BY-NC-ND,no,no,no,1,39780137,10.1186/s12916-024-03835-9,Subgroups of cognitive impairments in schizophrenia characterized by executive function and their morphological features: a latent profile analysis study,yes,yes,yes,5,s3://pmc-oa-opendata/PMC11715599.1/PMC11715599.1.xml?md5=29f0eef1df8512defa580c2a8ac7e7a4,s3://pmc-oa-opendata/PMC11715599.1/PMC11715599.1.pdf?md5=265c65f49291e015ce4a070e8db8e1a8,s3://pmc-oa-opendata/PMC11715599.1/PMC11715599.1.txt?md5=52797932ddb26a02a17e677e9bbdc8bb,2026-08-31T17:23:11+00:00
PMC11708074,39780222,yes,yes,CC BY-NC-ND,no,no,no,1,39780222,10.1186/s13195-024-01669-4,Post-marketing safety concerns with lecanemab: a pharmacovigilance study based on the FDA Adverse Event Reporting System database,yes,yes,yes,3,s3://pmc-oa-opendata/PMC11708074.1/PMC11708074.1.xml?md5=bfdd61a5e4df6ff35c0589cbdfdff546,s3://pmc-oa-opendata/PMC11708074.1/PMC11708074.1.pdf?md5=fc9cdb085ccd2f2e4efc814e0cc577c1,s3://pmc-oa-opendata/PMC11708074.1/PMC11708074.1.txt?md5=c2f56ed3791361e57ac4739d9280d915,2026-08-31T17:23:16+00:00
PMC11708093,39780249,yes,yes,CC BY-NC-ND,no,no,no,1,39780249,10.1186/s13195-024-01666-7,"evoke and evoke+: design of two large-scale, double-blind, placebo-controlled, phase 3 studies evaluating efficacy, safety, and tolerability of semaglutide in early-stage symptomatic Alzheimer’s disease",yes,yes,yes,3,s3://pmc-oa-opendata/PMC11708093.1/PMC11708093.1.xml?md5=4711c02b58bfc064b541138a71897fda,s3://pmc-oa-opendata/PMC11708093.1/PMC11708093.1.pdf?md5=ec9ee51f5ef588493358013f7b3c82ff,s3://pmc-oa-opendata/PMC11708093.1/PMC11708093.1.txt?md5=3bd4d49fef583c4f04b2bdd861db07af,2026-08-31T17:23:18+00:00
PMC11708825,39780913,yes,yes,CC BY,no,no,no,1,39780913,10.51866/cm.674,Caring for people living with dementia and their informal caregivers: Current perspectives in Malaysia,yes,yes,yes,1,s3://pmc-oa-opendata/PMC11708825.1/PMC11708825.1.xml?md5=9066ae1e2b99a7f7b1a31bcfef37eb5c,s3://pmc-oa-opendata/PMC11708825.1/PMC11708825.1.pdf?md5=6d18867c3288769fc0b4ffc517ac7214,s3://pmc-oa-opendata/PMC11708825.1/PMC11708825.1.txt?md5=21effe84235f10a0576516e48ed77013,2026-08-31T17:23:19+00:00
