pmcid,pmid,doi,title,license_code,is_retracted,is_manuscript,version,source_xml_url,resolved_url,expected_md5,actual_md5,md5_verified,filename,bytes,status,http_status,attempts,downloaded_at_utc,error
PMC11948054,40145464,10.1002/alz.70073,Heterogeneous brain abnormalities in subjective cognitive decline converge on a common network and their transcriptional signature,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC11948054.1/PMC11948054.1.xml?md5=9fc47e706321bfca5682ec6eceeec49d,https://pmc-oa-opendata.s3.amazonaws.com/PMC11948054.1/PMC11948054.1.xml,9fc47e706321bfca5682ec6eceeec49d,9fc47e706321bfca5682ec6eceeec49d,yes,PMC11948054.xml,121810,ok,200,1,2026-09-01T21:48:39+00:00,
PMC11948200,40881206,10.5662/wjm.v15.i3.102709,Biological and translational attributes of mitochondrial DNA copy number: Laboratory perspective to clinical relevance,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC11948200.1/PMC11948200.1.xml?md5=2f792e8d85a5ffb58c23dfeaf887df5c,https://pmc-oa-opendata.s3.amazonaws.com/PMC11948200.1/PMC11948200.1.xml,2f792e8d85a5ffb58c23dfeaf887df5c,2f792e8d85a5ffb58c23dfeaf887df5c,yes,PMC11948200.xml,274634,ok,200,1,2026-09-01T22:57:51+00:00,
PMC11948203,40881219,10.5662/wjm.v15.i3.99403,Use of artificial intelligence in neurological disorders diagnosis: A scientometric study,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC11948203.1/PMC11948203.1.xml?md5=d4860fda91e375e41493e6e1882993cb,https://pmc-oa-opendata.s3.amazonaws.com/PMC11948203.1/PMC11948203.1.xml,d4860fda91e375e41493e6e1882993cb,d4860fda91e375e41493e6e1882993cb,yes,PMC11948203.xml,91565,ok,200,1,2026-09-01T22:57:52+00:00,
PMC11948696,40140924,10.1186/s13195-025-01719-5,Diagnostic performance of plasma p-tau217 in a memory clinic cohort using the Lumipulse automated platform,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11948696.1/PMC11948696.1.xml?md5=60382d7ec66c7f2b88e16e21760b697b,https://pmc-oa-opendata.s3.amazonaws.com/PMC11948696.1/PMC11948696.1.xml,60382d7ec66c7f2b88e16e21760b697b,60382d7ec66c7f2b88e16e21760b697b,yes,PMC11948696.xml,201118,ok,200,1,2026-09-01T21:47:50+00:00,
PMC11948743,40148852,10.1186/s12883-025-04125-4,Social Cognitive Treatment (T-ScEmo) for Various Neurological Patient Groups: Study Rationale and Protocol for a Randomized Control Trial (T-ScEmo4ALL),CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11948743.1/PMC11948743.1.xml?md5=de3602715a115e55c25a915ef004516d,https://pmc-oa-opendata.s3.amazonaws.com/PMC11948743.1/PMC11948743.1.xml,de3602715a115e55c25a915ef004516d,de3602715a115e55c25a915ef004516d,yes,PMC11948743.xml,103619,ok,200,1,2026-09-01T21:48:55+00:00,
PMC11949075,39883521,10.1172/jci.insight.180226,"Characterization of cognitive decline in long-duration type 1 diabetes by cognitive, neuroimaging, and pathological examinations",CC BY,no,no,1,s3://pmc-oa-opendata/PMC11949075.1/PMC11949075.1.xml?md5=0ccbd027e6ab52a6deb91c3ee23e0407,https://pmc-oa-opendata.s3.amazonaws.com/PMC11949075.1/PMC11949075.1.xml,0ccbd027e6ab52a6deb91c3ee23e0407,0ccbd027e6ab52a6deb91c3ee23e0407,yes,PMC11949075.xml,135158,ok,200,1,2026-09-01T21:08:31+00:00,
PMC11949592,40161995,10.1162/netn_a_00423,Multimodal MRI accurately identifies amyloid status in unbalanced cohorts in Alzheimer’s disease continuum,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11949592.1/PMC11949592.1.xml?md5=97f2c9f25c84b438445f358ce9d50a23,https://pmc-oa-opendata.s3.amazonaws.com/PMC11949592.1/PMC11949592.1.xml,97f2c9f25c84b438445f358ce9d50a23,97f2c9f25c84b438445f358ce9d50a23,yes,PMC11949592.xml,174852,ok,200,1,2026-09-01T21:50:13+00:00,
PMC11949772,40148225,10.1002/gps.70066,Identifying and Addressing Unmet Needs in Dementia: The Role of Care Access and Psychosocial Support,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11949772.1/PMC11949772.1.xml?md5=0b37eddb587a81fecefaa64539231ed3,https://pmc-oa-opendata.s3.amazonaws.com/PMC11949772.1/PMC11949772.1.xml,0b37eddb587a81fecefaa64539231ed3,0b37eddb587a81fecefaa64539231ed3,yes,PMC11949772.xml,152295,ok,200,1,2026-09-01T21:48:49+00:00,
PMC11949835,39482469,10.1038/s41589-024-01762-7,Carbonic anhydrase inhibition ameliorates tau toxicity via enhanced tau secretion,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11949835.1/PMC11949835.1.xml?md5=85cbd226b58e541f969ef386cc90acac,https://pmc-oa-opendata.s3.amazonaws.com/PMC11949835.1/PMC11949835.1.xml,85cbd226b58e541f969ef386cc90acac,85cbd226b58e541f969ef386cc90acac,yes,PMC11949835.xml,250917,ok,200,1,2026-09-01T20:33:29+00:00,
PMC11949853,39349155,10.1016/j.biopsych.2024.09.016,Sex-Specific Effects of Anxiety on Cognition and Activity-Dependent Neural Networks: Insights from (Female) Mice and (Wo)Men,TDM,no,yes,1,s3://pmc-oa-opendata/PMC11949853.1/PMC11949853.1.xml?md5=e81028ec1498cead97613f56bb48ac17,https://pmc-oa-opendata.s3.amazonaws.com/PMC11949853.1/PMC11949853.1.xml,e81028ec1498cead97613f56bb48ac17,e81028ec1498cead97613f56bb48ac17,yes,PMC11949853.xml,126207,ok,200,1,2026-09-01T20:23:31+00:00,
PMC11950204,40148444,10.1038/s42003-025-07941-z,A personalized metabolic modelling approach through integrated analysis of RNA-Seq-based genomic variants and gene expression levels in Alzheimer’s disease,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11950204.1/PMC11950204.1.xml?md5=4cc40d69f9186198d108e240e8b7bcb8,https://pmc-oa-opendata.s3.amazonaws.com/PMC11950204.1/PMC11950204.1.xml,4cc40d69f9186198d108e240e8b7bcb8,4cc40d69f9186198d108e240e8b7bcb8,yes,PMC11950204.xml,128605,ok,200,1,2026-09-01T21:48:53+00:00,
PMC11950216,40148430,10.1038/s41598-025-89980-4,Construction and evaluation of a diagnostic model for Alzheimer’s disease based on mitophagy-related genes,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11950216.1/PMC11950216.1.xml?md5=cd8857870b725265a7164de025a022d7,https://pmc-oa-opendata.s3.amazonaws.com/PMC11950216.1/PMC11950216.1.xml,cd8857870b725265a7164de025a022d7,cd8857870b725265a7164de025a022d7,yes,PMC11950216.xml,184502,ok,200,1,2026-09-01T21:48:51+00:00,
PMC11950238,40148290,10.1038/s41398-025-03297-4,Dietary inflammatory index and brain disorders: a Large Prospective Cohort study,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11950238.1/PMC11950238.1.xml?md5=066617652e683139689d45939861cc0a,https://pmc-oa-opendata.s3.amazonaws.com/PMC11950238.1/PMC11950238.1.xml,066617652e683139689d45939861cc0a,066617652e683139689d45939861cc0a,yes,PMC11950238.xml,157819,ok,200,1,2026-09-01T21:48:50+00:00,
PMC11950577,39932628,10.1007/s10815-025-03397-6,Patient perspectives after receiving simulated preconception polygenic risk scores (PRS) for family planning,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11950577.1/PMC11950577.1.xml?md5=cf2899cab43f943bd6d2d9e4edca46b1,https://pmc-oa-opendata.s3.amazonaws.com/PMC11950577.1/PMC11950577.1.xml,cf2899cab43f943bd6d2d9e4edca46b1,cf2899cab43f943bd6d2d9e4edca46b1,yes,PMC11950577.xml,143554,ok,200,1,2026-09-01T21:12:29+00:00,
PMC11950719,40160510,10.12688/hrbopenres.14064.3,Economic evaluations  of strategies targeting pre-diagnosis dementia  populations: Protocol for a systematic review,CC BY,no,no,3,s3://pmc-oa-opendata/PMC11950719.3/PMC11950719.3.xml?md5=f8d92215dddf012610f312608d733ee7,https://pmc-oa-opendata.s3.amazonaws.com/PMC11950719.3/PMC11950719.3.xml,f8d92215dddf012610f312608d733ee7,f8d92215dddf012610f312608d733ee7,yes,PMC11950719.xml,89282,ok,200,1,2026-09-01T21:50:06+00:00,
PMC11950890,40131110,10.1148/radiol.241482,“Fill States”: PET-derived Markers of the Spatial Extent of Alzheimer Disease Pathology,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11950890.1/PMC11950890.1.xml?md5=d1591a10ba4341c72277c7c426d335da,https://pmc-oa-opendata.s3.amazonaws.com/PMC11950890.1/PMC11950890.1.xml,d1591a10ba4341c72277c7c426d335da,d1591a10ba4341c72277c7c426d335da,yes,PMC11950890.xml,132019,ok,200,1,2026-09-01T21:46:49+00:00,
PMC11950938,40139711,10.1136/bmjopen-2024-090522,Consequences of loneliness/isolation and visitation restrictions on the mood of long-term care residents without severe dementia pre-COVID-19 and during COVID-19: a scoping review,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC11950938.1/PMC11950938.1.xml?md5=7d8e439feb26120fd10d922b76d0664d,https://pmc-oa-opendata.s3.amazonaws.com/PMC11950938.1/PMC11950938.1.xml,7d8e439feb26120fd10d922b76d0664d,7d8e439feb26120fd10d922b76d0664d,yes,PMC11950938.xml,107616,ok,200,1,2026-09-01T21:47:41+00:00,
PMC11950945,40139713,10.1136/bmjopen-2024-085812,Views of key stakeholders on deprescribing preventive medication in people living with dementia: a qualitative systematic review protocol,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC11950945.1/PMC11950945.1.xml?md5=58686ad55fbf96f16eb638020d8cba55,https://pmc-oa-opendata.s3.amazonaws.com/PMC11950945.1/PMC11950945.1.xml,58686ad55fbf96f16eb638020d8cba55,58686ad55fbf96f16eb638020d8cba55,yes,PMC11950945.xml,84611,ok,200,1,2026-09-01T21:47:43+00:00,
PMC11951574,40148765,10.1186/s12877-025-05850-8,Social interactions in dementia: perceptions of current situation and opportunities,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11951574.1/PMC11951574.1.xml?md5=bc232229d5896a49b285ff73884c898e,https://pmc-oa-opendata.s3.amazonaws.com/PMC11951574.1/PMC11951574.1.xml,bc232229d5896a49b285ff73884c898e,bc232229d5896a49b285ff73884c898e,yes,PMC11951574.xml,92202,ok,200,1,2026-09-01T21:48:54+00:00,
PMC11952246,40153406,10.1371/journal.pone.0317811,Delivering systems-level change to improve post-diagnostic dementia support: Qualitative findings from the PriDem study,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11952246.1/PMC11952246.1.xml?md5=8e6cf1a37ebad4cb40acbe054fe11da3,https://pmc-oa-opendata.s3.amazonaws.com/PMC11952246.1/PMC11952246.1.xml,8e6cf1a37ebad4cb40acbe054fe11da3,8e6cf1a37ebad4cb40acbe054fe11da3,yes,PMC11952246.xml,113223,ok,200,1,2026-09-01T21:49:27+00:00,
PMC11952313,40161798,10.1101/2025.03.06.641911,Microbiome functional gene pathways predict cognitive performance in older adults with Alzheimer’s disease,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11952313.1/PMC11952313.1.xml?md5=d9fcb49e92afc72a5b8d96a3c8a4705a,https://pmc-oa-opendata.s3.amazonaws.com/PMC11952313.1/PMC11952313.1.xml,d9fcb49e92afc72a5b8d96a3c8a4705a,d9fcb49e92afc72a5b8d96a3c8a4705a,yes,PMC11952313.xml,138606,ok,200,1,2026-09-01T21:50:12+00:00,
PMC11952334,40161600,10.1101/2025.03.09.642165,Structural Connectome Analysis using a Graph-based Deep Model for Prediction of Non-Imaging Variables,CC BY-ND,no,no,2,s3://pmc-oa-opendata/PMC11952334.2/PMC11952334.2.xml?md5=aca0d11629e28d105e433556716c283c,https://pmc-oa-opendata.s3.amazonaws.com/PMC11952334.2/PMC11952334.2.xml,aca0d11629e28d105e433556716c283c,aca0d11629e28d105e433556716c283c,yes,PMC11952334.xml,190039,ok,200,1,2026-09-01T21:50:09+00:00,
PMC11952530,40161719,10.1101/2025.03.14.643332,Proteomic Subtyping of Alzheimer’s Disease CSF links Blood-Brain Barrier Dysfunction to Reduced levels of Tau and Synaptic Biomarkers,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11952530.1/PMC11952530.1.xml?md5=8e2271a53ef50640fe9133a148611295,https://pmc-oa-opendata.s3.amazonaws.com/PMC11952530.1/PMC11952530.1.xml,8e2271a53ef50640fe9133a148611295,8e2271a53ef50640fe9133a148611295,yes,PMC11952530.xml,222411,ok,200,1,2026-09-01T21:50:10+00:00,
PMC11952614,40162264,10.1101/2025.03.13.25323904,Disease stage-specific atrophy markers in Alzheimer’s disease,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC11952614.1/PMC11952614.1.xml?md5=d87b3975692e0029050e49e19677181a,https://pmc-oa-opendata.s3.amazonaws.com/PMC11952614.1/PMC11952614.1.xml,d87b3975692e0029050e49e19677181a,d87b3975692e0029050e49e19677181a,yes,PMC11952614.xml,152718,ok,200,1,2026-09-01T21:50:15+00:00,
PMC11952816,37038809,10.3233/JAD-220624,Mediation of Reduced Hippocampal Volume by Cerebral Amyloid Angiopathy in Pathologically Confirmed Patients with Alzheimer’s Disease,TDM,no,yes,1,s3://pmc-oa-opendata/PMC11952816.1/PMC11952816.1.xml?md5=76f888be7fd73e8e093ef545c4e7b86a,https://pmc-oa-opendata.s3.amazonaws.com/PMC11952816.1/PMC11952816.1.xml,76f888be7fd73e8e093ef545c4e7b86a,76f888be7fd73e8e093ef545c4e7b86a,yes,PMC11952816.xml,149982,ok,200,1,2026-09-01T17:20:02+00:00,
PMC11952995,40161548,10.1002/dad2.70049,Dementia ascertainment in India and development of nation‐specific cutoffs: A machine learning and diagnostic analysis,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11952995.1/PMC11952995.1.xml?md5=5d1eef0ae7fd9597b56ad390f90da9f7,https://pmc-oa-opendata.s3.amazonaws.com/PMC11952995.1/PMC11952995.1.xml,5d1eef0ae7fd9597b56ad390f90da9f7,5d1eef0ae7fd9597b56ad390f90da9f7,yes,PMC11952995.xml,104485,ok,200,1,2026-09-01T21:50:07+00:00,
PMC11953064,39344176,10.1080/0361073X.2024.2409588,A diffusion model account of cognitive variability in healthy aging and mild cognitive impairment,TDM,no,yes,1,s3://pmc-oa-opendata/PMC11953064.1/PMC11953064.1.xml?md5=507884f0a9c9c63bf55cb52008bcbceb,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953064.1/PMC11953064.1.xml,507884f0a9c9c63bf55cb52008bcbceb,507884f0a9c9c63bf55cb52008bcbceb,yes,PMC11953064.xml,119029,ok,200,1,2026-09-01T20:23:03+00:00,
PMC11953265,40155425,10.1038/s41598-025-94076-0,A novel method for estimating functional connectivity from EEG coherence potentials,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11953265.1/PMC11953265.1.xml?md5=c7012379b89e48d9413d5d3e3625eb8b,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953265.1/PMC11953265.1.xml,c7012379b89e48d9413d5d3e3625eb8b,c7012379b89e48d9413d5d3e3625eb8b,yes,PMC11953265.xml,264123,ok,200,1,2026-09-01T21:49:40+00:00,
PMC11953273,40155386,10.1038/s41398-025-03339-x,Heart rate variability in mental disorders: an umbrella review of meta-analyses,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11953273.1/PMC11953273.1.xml?md5=4c5684cd588ce1a3fb0e49a22c85800d,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953273.1/PMC11953273.1.xml,4c5684cd588ce1a3fb0e49a22c85800d,4c5684cd588ce1a3fb0e49a22c85800d,yes,PMC11953273.xml,190768,ok,200,1,2026-09-01T21:49:38+00:00,
PMC11953297,40155644,10.1038/s41598-025-92966-x,Gadolinium based contrast agent induced electrical conductivity heterogeneity analysis in the brain of Alzheimer’s disease,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11953297.1/PMC11953297.1.xml?md5=57b2f484c6a7173160a9dea1637fc688,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953297.1/PMC11953297.1.xml,57b2f484c6a7173160a9dea1637fc688,57b2f484c6a7173160a9dea1637fc688,yes,PMC11953297.xml,326434,ok,200,1,2026-09-01T21:49:41+00:00,
PMC11953562,40156263,10.1002/alz.70013,A look at caregivers for community‐living persons with dementia: Implications for the GUIDE model,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11953562.1/PMC11953562.1.xml?md5=ab0c26e9bfb9394afa943c74f52db322,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953562.1/PMC11953562.1.xml,ab0c26e9bfb9394afa943c74f52db322,ab0c26e9bfb9394afa943c74f52db322,yes,PMC11953562.xml,92486,ok,200,1,2026-09-01T21:49:47+00:00,
PMC11953563,40156243,10.1002/alz.14564,Unraveling temporal patterns of diagnostic markers and comorbidities in Alzheimer's disease: Insights from large‐scale data,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11953563.1/PMC11953563.1.xml?md5=11df8d2933ac326a4952e2b1d34c2ecc,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953563.1/PMC11953563.1.xml,11df8d2933ac326a4952e2b1d34c2ecc,11df8d2933ac326a4952e2b1d34c2ecc,yes,PMC11953563.xml,148767,ok,200,1,2026-09-01T21:49:45+00:00,
PMC11953564,40156282,10.1002/alz.70064,Primary care preparedness to care for patients with ADRD: A national survey study,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC11953564.1/PMC11953564.1.xml?md5=c03f06a6dee6cff8654b9fdd4f98de8b,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953564.1/PMC11953564.1.xml,c03f06a6dee6cff8654b9fdd4f98de8b,c03f06a6dee6cff8654b9fdd4f98de8b,yes,PMC11953564.xml,142342,ok,200,1,2026-09-01T21:49:51+00:00,
PMC11953566,40156298,10.1002/alz.70066,Plasma protein risk scores for mild cognitive impairment and Alzheimer's disease in the Framingham heart study,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC11953566.1/PMC11953566.1.xml?md5=a4b13f8c14ab6f61d3f0e1459f792872,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953566.1/PMC11953566.1.xml,a4b13f8c14ab6f61d3f0e1459f792872,a4b13f8c14ab6f61d3f0e1459f792872,yes,PMC11953566.xml,176617,ok,200,1,2026-09-01T21:49:54+00:00,
PMC11953568,40156279,10.1002/alz.70067,Accountable care organizations and Medicare payments for residents with ADRD in disadvantaged neighborhoods,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11953568.1/PMC11953568.1.xml?md5=5f5ad178100b211de3c1b0d54d38c0be,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953568.1/PMC11953568.1.xml,5f5ad178100b211de3c1b0d54d38c0be,5f5ad178100b211de3c1b0d54d38c0be,yes,PMC11953568.xml,158101,ok,200,1,2026-09-01T21:49:50+00:00,
PMC11953569,40156276,10.1002/alz.70010,Plasma biomarkers distinguish Boston Criteria 2.0 cerebral amyloid angiopathy from healthy controls,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11953569.1/PMC11953569.1.xml?md5=3732b3d7108de07170688feaf88178aa,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953569.1/PMC11953569.1.xml,3732b3d7108de07170688feaf88178aa,3732b3d7108de07170688feaf88178aa,yes,PMC11953569.xml,138514,ok,200,1,2026-09-01T21:49:48+00:00,
PMC11953589,40156286,10.1002/alz.70038,Diagnostic accuracy of plasma p‐tau217/Aβ42 for Alzheimer's disease in clinical and community cohorts,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11953589.1/PMC11953589.1.xml?md5=c55ef9060f26c5f6524a17d5e28d9861,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953589.1/PMC11953589.1.xml,c55ef9060f26c5f6524a17d5e28d9861,c55ef9060f26c5f6524a17d5e28d9861,yes,PMC11953589.xml,134143,ok,200,1,2026-09-01T21:49:52+00:00,
PMC11953763,40156318,10.1002/hipo.70012,Effects of Early Midlife Ovarian Removal on Medial Temporal Lobe Gray Matter Volume and Recognition Memory,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11953763.1/PMC11953763.1.xml?md5=90f1c431aeefee0ff67df4f7b20c1add,https://pmc-oa-opendata.s3.amazonaws.com/PMC11953763.1/PMC11953763.1.xml,90f1c431aeefee0ff67df4f7b20c1add,90f1c431aeefee0ff67df4f7b20c1add,yes,PMC11953763.xml,247365,ok,200,1,2026-09-01T21:49:55+00:00,
PMC11954201,40158120,10.1186/s41043-025-00824-3,The association between metabolic syndrome components and cognitive function in community-dwelling middle-aged and older adults: the first wave result of a cohort study,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11954201.1/PMC11954201.1.xml?md5=f0ade888652966fc7d078a062c87d5b7,https://pmc-oa-opendata.s3.amazonaws.com/PMC11954201.1/PMC11954201.1.xml,f0ade888652966fc7d078a062c87d5b7,f0ade888652966fc7d078a062c87d5b7,yes,PMC11954201.xml,143358,ok,200,1,2026-09-01T21:50:02+00:00,
PMC11954208,40156032,10.1186/s13063-025-08813-x,Cognitive Level Enhancement through Vision Exams and Refraction (CLEVER): study protocol for a randomised controlled trial,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11954208.1/PMC11954208.1.xml?md5=8b75d66e5dc72f1190bd7f79ff4e5358,https://pmc-oa-opendata.s3.amazonaws.com/PMC11954208.1/PMC11954208.1.xml,8b75d66e5dc72f1190bd7f79ff4e5358,8b75d66e5dc72f1190bd7f79ff4e5358,yes,PMC11954208.xml,116179,ok,200,1,2026-09-01T21:49:44+00:00,
PMC11954665,39956674,10.1016/j.tjpad.2025.100075,Characterizing and validating 12-month reliable cognitive change in Early-Onset Alzheimer's Disease for use in clinical trials,CC BY-NC-ND,no,no,2,s3://pmc-oa-opendata/PMC11954665.2/PMC11954665.2.xml?md5=fa9d1a546c6fa538e2030bd465f9b5e2,https://pmc-oa-opendata.s3.amazonaws.com/PMC11954665.2/PMC11954665.2.xml,fa9d1a546c6fa538e2030bd465f9b5e2,fa9d1a546c6fa538e2030bd465f9b5e2,yes,PMC11954665.xml,191776,ok,200,1,2026-09-01T21:15:16+00:00,
PMC11954699,39907966,10.1007/s40262-025-01482-8,Clinical Pharmacokinetics of Oral ALZ-801/Valiltramiprosate in a 2-Year Phase 2 Trial of APOE4 Carriers with Early Alzheimer’s Disease,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC11954699.1/PMC11954699.1.xml?md5=ac0812036e8decd668f93576687b6066,https://pmc-oa-opendata.s3.amazonaws.com/PMC11954699.1/PMC11954699.1.xml,ac0812036e8decd668f93576687b6066,ac0812036e8decd668f93576687b6066,yes,PMC11954699.xml,126780,ok,200,1,2026-09-01T21:10:33+00:00,
PMC11954933,40157941,10.1038/s41598-025-95190-9,A group based network analysis for Alzheimer’s disease fMRI data,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC11954933.1/PMC11954933.1.xml?md5=f143eab55869706fbaf663d21111195c,https://pmc-oa-opendata.s3.amazonaws.com/PMC11954933.1/PMC11954933.1.xml,f143eab55869706fbaf663d21111195c,f143eab55869706fbaf663d21111195c,yes,PMC11954933.xml,108247,ok,200,1,2026-09-01T21:50:01+00:00,
PMC11955223,39473219,10.1002/mrm.30335,Revealing membrane integrity and cell size from diffusion kurtosis time dependence,TDM,no,yes,1,s3://pmc-oa-opendata/PMC11955223.1/PMC11955223.1.xml?md5=07e0f05f3c783bce1e5872c4696961f6,https://pmc-oa-opendata.s3.amazonaws.com/PMC11955223.1/PMC11955223.1.xml,07e0f05f3c783bce1e5872c4696961f6,07e0f05f3c783bce1e5872c4696961f6,yes,PMC11955223.xml,370143,ok,200,1,2026-09-01T20:32:50+00:00,
PMC11955428,39084107,10.1016/j.schres.2024.07.032,Occasional cannabis use is associated with higher premorbid functioning and IQ in youth at clinical high-risk (CHR) for psychosis: Parallel findings to psychosis cohorts,CC BY,no,yes,1,s3://pmc-oa-opendata/PMC11955428.1/PMC11955428.1.xml?md5=80c71a5fef8a95c07a623cf42fe26e53,https://pmc-oa-opendata.s3.amazonaws.com/PMC11955428.1/PMC11955428.1.xml,80c71a5fef8a95c07a623cf42fe26e53,80c71a5fef8a95c07a623cf42fe26e53,yes,PMC11955428.xml,267689,ok,200,1,2026-09-01T20:03:00+00:00,
PMC11955431,40159555,10.1007/s10522-025-10220-3,Elucidating the role of peripheral monocyte nicotinic acetylcholine receptors and inflammation in cognitive outcomes in older adults,CC BY,no,no,1,s3://pmc-oa-opendata/PMC11955431.1/PMC11955431.1.xml?md5=3309419dacd6a63edfd0ddc60edb0253,https://pmc-oa-opendata.s3.amazonaws.com/PMC11955431.1/PMC11955431.1.xml,3309419dacd6a63edfd0ddc60edb0253,3309419dacd6a63edfd0ddc60edb0253,yes,PMC11955431.xml,91291,ok,200,1,2026-09-01T21:50:05+00:00,
