canonical_document_id,duplicate_document_id,duplicate_reason,similarity_method,similarity_score,decision
PMC10370095.1,PMC10370095.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10370190.1,PMC10370190.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10371112.1,PMC10371112.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10372513.1,PMC10372513.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10055462.1,PMC10381142.1,title_year,exact_key,1.0,recorded_not_deleted
PMC9934786.1,PMC10393188.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10393398.1,PMC10393398.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10399211.1,PMC10399211.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10400428.1,PMC10400428.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10400696.1,PMC10400696.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9882116.1,PMC10406695.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC10411979.1,doi,exact_key,1.0,recorded_not_deleted
PMC10168435.1,PMC10416506.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10418207.1,PMC10418207.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10418207.1,PMC10418207.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10168443.1,PMC10421876.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10426772.1,PMC10426772.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10428004.1,PMC10428004.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10428767.1,PMC10428767.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10441279.1,PMC10441279.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10441303.1,PMC10441303.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10441334.1,PMC10441334.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10445877.1,PMC10445877.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10446055.1,PMC10446055.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10446055.1,PMC10446055.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10461919.1,PMC10461919.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10461927.2,PMC10461927.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10120695.1,PMC10462636.1,title_year,exact_key,1.0,recorded_not_deleted
PMC9980153.1,PMC10464998.1,title_year,exact_key,1.0,recorded_not_deleted
PMC9949130.1,PMC10470315.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10473626.2,PMC10473626.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10473626.2,PMC10473626.4,pmid,exact_key,1.0,recorded_not_deleted
PMC10473785.1,PMC10473785.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10473785.1,PMC10473785.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10473785.1,PMC10473785.4,pmid,exact_key,1.0,recorded_not_deleted
PMC10473798.1,PMC10473798.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10477112.1,PMC10477112.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10477226.1,PMC10477226.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10477237.1,PMC10477237.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10477255.1,PMC10477255.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10483511.1,PMC10483511.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10491370.1,PMC10491370.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10055297.1,PMC10494928.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10371184.2,PMC10496176.1,title_year,exact_key,1.0,recorded_not_deleted
PMC9915822.1,PMC10502660.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10503481.1,PMC10503481.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10103951.1,PMC10507039.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10515769.1,PMC10515769.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10515818.2,PMC10515818.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10153391.1,PMC10517558.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10521100.1,PMC10521100.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9901063.1,PMC10531148.1,title_year,exact_key,1.0,recorded_not_deleted
PMC9934782.1,PMC10533878.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10479431.1,PMC10536728.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10245725.1,PMC10540270.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10543316.1,PMC10543316.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10168479.1,PMC10548599.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10187300.1,PMC10553832.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10557775.1,PMC10557775.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC10557794.2,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC10557794.3,doi,exact_key,1.0,recorded_not_deleted
PMC10568955.1,PMC10568955.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10578237.1,PMC10578237.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9881959.1,PMC10579427.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10580725.1,PMC10580725.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10592882.1,PMC10592882.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10592952.1,PMC10592952.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10592952.1,PMC10592952.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10592952.1,PMC10592952.4,pmid,exact_key,1.0,recorded_not_deleted
PMC10592976.1,PMC10592976.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10593328.1,PMC10593328.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10516060.1,PMC10602095.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10312637.1,PMC10602695.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10491325.1,PMC10605786.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10613596.1,PMC10613596.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10631492.1,PMC10631492.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10634508.1,PMC10634508.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10634814.1,PMC10634814.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10635260.1,PMC10635260.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC10635281.2,doi,exact_key,1.0,recorded_not_deleted
PMC10634844.1,PMC10635319.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10638481.1,PMC10638481.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC10659454.1,doi,exact_key,1.0,recorded_not_deleted
PMC10663254.1,PMC10663254.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10055534.1,PMC10663445.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10153326.1,PMC10666928.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10516026.1,PMC10671586.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10680636.1,PMC10680636.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10680689.1,PMC10680689.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10680718.1,PMC10680718.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10682081.1,PMC10682081.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9980227.1,PMC10688099.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10274993.1,PMC10689816.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10693476.1,PMC10693476.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10694120.1,PMC10694120.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10473755.1,PMC10697960.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10441467.1,PMC10701950.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10705421.1,PMC10705421.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10543301.1,PMC10709864.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10648110.1,PMC10715297.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10350002.1,PMC10723133.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10723272.1,PMC10723272.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10724652.1,PMC10724652.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10724652.1,PMC10724652.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10104207.1,PMC10725037.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10350182.1,PMC10725469.1,title_year,exact_key,1.0,recorded_not_deleted
PMC9915818.1,PMC10727334.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10732590.1,PMC10732590.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10755264.1,PMC10755264.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10755264.1,PMC10755264.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10760108.1,PMC10760108.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC10764074.1,doi,exact_key,1.0,recorded_not_deleted
PMC10766419.1,PMC10766419.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10769308.1,PMC10769308.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10775330.1,PMC10775330.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10775403.2,PMC10775403.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10775403.2,PMC10775403.5,pmid,exact_key,1.0,recorded_not_deleted
PMC10783281.2,PMC10783281.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10789674.1,PMC10789674.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10055287.1,PMC10792109.2,title_year,exact_key,1.0,recorded_not_deleted
PMC10055287.1,PMC10792109.319,title_year,exact_key,1.0,recorded_not_deleted
PMC10792989.1,PMC10792989.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10793412.1,PMC10793412.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10793533.1,PMC10793533.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10794850.1,PMC10794850.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10327163.1,PMC10798450.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC10807356.1,PMC10807356.2665,pmid,exact_key,1.0,recorded_not_deleted
PMC10808282.2,PMC10808282.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10811294.2,PMC10811294.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10824669.1,PMC10824669.358,pmid,exact_key,1.0,recorded_not_deleted
PMC10245765.1,PMC10828369.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC10828533.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC10836087.1,doi,exact_key,1.0,recorded_not_deleted
PMC10840827.1,PMC10840827.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10844361.1,PMC10844361.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10680898.2,PMC10844434.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10680898.2,PMC10844434.319,title_year,exact_key,1.0,recorded_not_deleted
PMC10634814.1,PMC10844627.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC10848159.1,PMC10848159.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10849735.1,PMC10849735.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10854316.1,PMC10854316.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10854327.1,PMC10854327.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10861702.1,PMC10861702.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10865106.1,PMC10865106.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10871260.1,PMC10871260.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10873238.1,PMC10873238.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10690359.1,PMC10876777.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC10871463.1,PMC10896371.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10896374.1,PMC10896374.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10896586.1,PMC10896586.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10896810.1,PMC10896810.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10901738.1,PMC10901738.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10903483.1,PMC10903483.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10916944.1,PMC10916944.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10312823.1,PMC10916952.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10916978.1,PMC10916978.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10916982.1,PMC10916982.358,pmid,exact_key,1.0,recorded_not_deleted
PMC10917028.1,PMC10917028.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10917030.1,PMC10917030.319,pmid,exact_key,1.0,recorded_not_deleted
PMC10924707.1,PMC10924707.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10924727.1,PMC10924727.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10925189.1,PMC10925189.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10925303.1,PMC10925303.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10925324.1,PMC10925324.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10925326.1,PMC10925326.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10925326.1,PMC10925326.3,pmid,exact_key,1.0,recorded_not_deleted
PMC10925339.2,PMC10925339.3,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC10925382.1,doi,exact_key,1.0,recorded_not_deleted
PMC10937767.1,PMC10937767.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10937803.1,PMC10937803.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10942666.1,PMC10942666.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10942726.1,PMC10942726.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10946261.1,PMC10946261.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10946268.1,PMC10946268.2,pmid,exact_key,1.0,recorded_not_deleted
PMC7898502.1,PMC10946459.1,title_year,exact_key,1.0,recorded_not_deleted
PMC9828734.1,PMC10947324.1,title_year,exact_key,1.0,recorded_not_deleted
PMC9901042.1,PMC10947875.2,title_year,exact_key,1.0,recorded_not_deleted
PMC10197541.1,PMC10947977.2,title_year,exact_key,1.0,recorded_not_deleted
PMC10952214.1,PMC10953358.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10962510.1,PMC10962510.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10963524.1,PMC10963524.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10964103.1,PMC10964103.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10827239.1,PMC10968873.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10978659.1,PMC10978659.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10979899.3,PMC10979899.4,pmid,exact_key,1.0,recorded_not_deleted
PMC10979926.1,PMC10979926.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10979954.1,PMC10979954.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10980014.1,PMC10980014.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10980125.1,PMC10980125.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10996497.1,PMC10996497.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10996586.1,PMC10996586.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10996678.1,PMC10996678.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10996749.1,PMC10996749.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11007738.1,PMC11007738.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11014495.1,PMC11014495.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11014606.1,PMC11014606.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11017207.1,doi,exact_key,1.0,recorded_not_deleted
PMC11019287.1,PMC11019287.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11019287.1,PMC11019287.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11023645.1,PMC11023645.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11023968.1,PMC11023968.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11024596.1,PMC11024596.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11039514.1,PMC11039514.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11041710.1,PMC11041710.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11042196.1,PMC11042196.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11043018.1,PMC11043018.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11043040.1,PMC11043040.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11043184.1,PMC11043184.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11044300.1,PMC11044300.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10827200.1,PMC11047064.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11052713.1,PMC11052713.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11052719.1,PMC11052719.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11052719.1,PMC11052719.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11055697.1,PMC11055697.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11055699.1,PMC11055699.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11056095.319,doi,exact_key,1.0,recorded_not_deleted
PMC11062923.1,PMC11062923.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11064972.1,PMC11064972.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11065703.1,PMC11065703.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11067045.1,PMC11067045.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11067727.1,PMC11067727.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11069247.1,PMC11069247.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11071490.1,PMC11071490.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11076214.1,PMC11076214.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11080231.1,PMC11080231.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11087195.2,PMC11087195.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11089696.1,PMC11089696.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11091647.1,PMC11091647.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11093819.1,PMC11093819.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11095038.1,PMC11095038.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10980096.1,PMC11100119.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10980096.1,PMC11100119.2,title_year,exact_key,1.0,recorded_not_deleted
PMC10983955.1,PMC11100897.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11101191.1,PMC11101191.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11101336.1,PMC11101336.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11102361.1,PMC11102361.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11108587.1,PMC11108587.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11109536.1,PMC11109536.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11109536.1,PMC11109536.3,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11115411.1,doi,exact_key,1.0,recorded_not_deleted
PMC10120803.1,PMC11116103.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11118483.1,PMC11118483.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11118483.1,PMC11118483.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11138240.1,PMC11138240.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11142184.1,PMC11142184.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10862891.1,PMC11146598.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10871289.1,PMC11150779.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10827077.1,PMC11155453.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11156689.1,PMC11156689.358,pmid,exact_key,1.0,recorded_not_deleted
PMC11160633.1,PMC11160633.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11160633.1,PMC11160633.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11160784.1,PMC11160784.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11160810.1,PMC11160810.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11160861.1,PMC11160861.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11160901.1,PMC11161926.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10802758.1,PMC11180878.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10849642.1,PMC11182845.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11185722.1,PMC11185722.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11185762.1,PMC11185762.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11185791.1,PMC11185791.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11188112.1,PMC11188112.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11188112.1,PMC11188112.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11189299.1,PMC11189299.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11191545.1,PMC11191545.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11192451.1,PMC11192451.319,pmid,exact_key,1.0,recorded_not_deleted
PMC11195076.1,PMC11195076.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11205720.1,doi,exact_key,1.0,recorded_not_deleted
PMC11211995.1,PMC11211995.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11211996.1,PMC11211996.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11213013.1,PMC11213013.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11213013.1,PMC11213013.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11213058.1,PMC11213058.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11213155.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11213156.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11213156.2,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11213156.3,doi,exact_key,1.0,recorded_not_deleted
PMC11214040.1,PMC11214040.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11214040.1,PMC11214040.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11216994.1,PMC11216994.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11221421.1,PMC11221421.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11221485.1,PMC11221485.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11065022.1,PMC11224609.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10984053.1,PMC11225352.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11160917.1,PMC11227160.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10925409.1,PMC11227162.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11230312.1,PMC11230312.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11230312.1,PMC11230312.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11230318.1,PMC11230318.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11230952.1,PMC11230952.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10980106.1,PMC11234605.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10980145.1,PMC11239946.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11240082.1,PMC11240082.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10563505.2,PMC11247696.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10896410.1,PMC11247816.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11247918.2,doi,exact_key,1.0,recorded_not_deleted
PMC11258156.1,PMC11258156.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10802615.1,PMC11258428.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11258446.1,PMC11258446.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11261930.2,PMC11261930.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11266211.1,PMC11266211.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266218.1,PMC11266218.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266219.1,PMC11266219.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266220.1,PMC11266220.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266231.1,PMC11266231.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266240.1,PMC11266240.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266251.1,PMC11266251.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266256.1,PMC11266256.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266257.1,PMC11266257.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266258.1,PMC11266258.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266263.1,PMC11266263.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266269.1,PMC11266269.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266270.1,PMC11266270.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266275.1,PMC11266275.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266279.1,PMC11266279.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266366.1,PMC11266366.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266371.1,PMC11266371.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266374.1,PMC11266374.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266377.1,PMC11266377.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11266379.1,PMC11266379.2,pmid,exact_key,1.0,recorded_not_deleted
